,0
55870,True
55871,False
55872,False
55873,True
55874,False
55875,False
55876,False
55877,False
55878,False
55879,False
55880,False
55881,False
55882,False
55883,False
55884,False
55885,False
55886,False
55887,False
55888,False
55889,True
55890,False
55891,False
55892,False
55893,True
55894,True
55895,False
55896,False
55897,False
55898,False
55899,True
55900,False
55901,False
55902,False
55903,False
55904,False
55905,True
55906,False
55907,False
55908,False
55909,False
55910,True
55911,False
55912,True
55913,False
55914,False
55915,False
55916,False
55917,True
55918,False
55919,False
55920,False
55921,True
55922,True
55923,False
55924,True
55925,True
55926,False
55927,True
55928,True
55929,False
55930,False
55931,False
55932,True
55933,True
55934,False
55935,False
55936,True
55937,False
55938,False
55939,False
55940,True
55941,True
55942,True
55943,False
55944,False
55945,True
55946,False
55947,True
55948,False
55949,True
55950,False
55951,False
55952,False
55953,True
55954,True
55955,False
55956,True
55957,False
55958,False
55959,False
55960,False
55961,True
55962,False
55963,False
55964,False
55965,True
55966,False
55967,False
55968,True
55969,False
55970,False
55971,False
55972,True
55973,False
55974,True
55975,False
55976,True
55977,False
55978,False
55979,False
55980,False
55981,True
55982,False
55983,False
55984,False
55985,False
55986,False
55987,False
55988,False
55989,False
55990,False
55991,False
55992,False
55993,False
55994,False
55995,False
55996,False
55997,False
55998,False
55999,True
56000,False
56001,False
56002,False
56003,False
56004,False
56005,False
56006,True
56007,False
56008,True
56009,True
56010,True
56011,False
56012,True
56013,True
56014,True
56015,False
56016,True
56017,True
56018,False
56019,True
56020,True
56021,True
56022,False
56023,False
56024,False
56025,False
56026,True
56027,False
56028,False
56029,False
56030,False
56031,False
56032,False
56033,False
56034,False
56035,False
56036,False
56037,True
56038,True
56039,True
56040,False
56041,True
56042,True
56043,True
56044,True
56045,False
56046,False
56047,True
56048,False
56049,False
56050,False
56051,True
56052,True
56053,False
56054,False
56055,False
56056,False
56057,True
56058,False
56059,False
56060,True
56061,False
56062,True
56063,False
56064,False
56065,False
56066,False
56067,False
56068,True
56069,False
56070,True
56071,False
56072,False
56073,True
56074,False
56075,True
56076,False
56077,False
56078,False
56079,True
56080,False
56081,True
56082,False
56083,False
56084,True
56085,False
56086,False
56087,True
56088,False
56089,False
56090,True
56091,True
56092,False
56093,False
56094,False
56095,False
56096,True
56097,True
56098,True
56099,False
56100,False
56101,False
56102,False
56103,False
56104,False
56105,True
56106,False
56107,False
56108,False
56109,False
56110,False
56111,True
56112,False
56113,False
56114,False
56115,False
56116,False
56117,False
56118,False
56119,True
56120,False
56121,False
56122,False
56123,False
56124,True
56125,False
56126,False
56127,False
56128,True
56129,True
56130,False
56131,True
56132,False
56133,True
56134,False
56135,False
56136,True
56137,False
56138,False
56139,True
56140,False
56141,False
56142,False
56143,False
56144,False
56145,False
56146,False
56147,False
56148,False
56149,True
56150,False
56151,True
56152,True
56153,False
56154,False
56155,True
56156,True
56157,True
56158,False
56159,True
56160,False
56161,True
56162,True
56163,False
56164,True
56165,False
56166,False
56167,False
56168,False
56169,False
56170,True
56171,False
56172,False
56173,False
56174,True
56175,False
56176,True
56177,False
56178,True
56179,False
56180,False
56181,True
56182,True
56183,True
56184,False
56185,False
56186,True
56187,False
56188,True
56189,False
56190,True
56191,False
56192,False
56193,False
56194,False
56195,False
56196,True
56197,False
56198,False
56199,False
56200,True
56201,True
56202,True
56203,False
56204,False
56205,True
56206,False
56207,False
56208,True
56209,True
56210,True
56211,False
56212,True
56213,False
56214,False
56215,True
56216,False
56217,False
56218,True
56219,True
56220,True
56221,True
56222,False
56223,True
56224,True
56225,True
56226,True
56227,True
56228,False
56229,True
56230,True
56231,False
56232,False
56233,False
56234,False
56235,False
56236,False
56237,True
56238,False
56239,False
56240,False
56241,False
56242,False
56243,True
56244,False
56245,False
56246,True
56247,False
56248,False
56249,True
56250,False
56251,True
56252,False
56253,False
56254,False
56255,False
56256,False
56257,False
56258,False
56259,False
56260,False
56261,True
56262,False
56263,False
56264,False
56265,True
56266,False
56267,False
56268,False
56269,False
56270,False
56271,False
56272,True
56273,False
56274,False
56275,False
56276,False
56277,False
56278,False
56279,False
56280,False
56281,True
56282,True
56283,False
56284,True
56285,False
56286,False
56287,False
56288,True
56289,True
56290,True
56291,False
56292,False
56293,False
56294,False
56295,True
56296,False
56297,False
56298,False
56299,True
56300,True
56301,False
56302,True
56303,False
56304,False
56305,True
56306,False
56307,False
56308,False
56309,False
56310,True
56311,False
56312,False
56313,False
56314,False
56315,True
56316,True
56317,False
56318,False
56319,False
56320,False
56321,True
56322,False
56323,False
56324,True
56325,True
56326,False
56327,False
56328,True
56329,True
56330,False
56331,True
56332,False
56333,False
56334,False
56335,False
56336,True
56337,True
56338,False
56339,True
56340,True
56341,False
56342,False
56343,False
56344,False
56345,False
56346,True
56347,False
56348,False
56349,False
56350,True
56351,True
56352,False
56353,False
56354,True
56355,True
56356,False
56357,False
56358,False
56359,False
56360,False
56361,False
56362,False
56363,True
56364,True
56365,True
56366,False
56367,True
56368,False
56369,False
56370,False
56371,False
56372,False
56373,True
56374,True
56375,False
56376,True
56377,True
56378,False
56379,False
56380,False
56381,False
56382,False
56383,False
56384,False
56385,True
56386,False
56387,False
56388,True
56389,True
56390,False
56391,False
56392,False
56393,False
56394,True
56395,False
56396,False
56397,True
56398,False
56399,False
56400,False
56401,False
56402,False
56403,False
56404,False
56405,False
56406,False
56407,False
56408,True
56409,True
56410,True
56411,False
56412,False
56413,False
56414,True
56415,True
56416,False
56417,False
56418,True
56419,False
56420,False
56421,False
56422,True
56423,False
56424,False
56425,False
56426,True
56427,False
56428,False
56429,False
56430,True
56431,False
56432,False
56433,False
56434,True
56435,False
56436,True
56437,False
56438,False
56439,False
56440,False
56441,True
56442,True
56443,False
56444,False
56445,False
56446,False
56447,False
56448,True
56449,False
56450,True
56451,False
56452,True
56453,False
56454,False
56455,True
56456,False
56457,False
56458,False
56459,True
56460,False
56461,False
56462,True
56463,False
56464,False
56465,False
56466,False
56467,True
56468,False
56469,False
56470,False
56471,True
56472,True
56473,False
56474,False
56475,True
56476,True
56477,False
56478,False
56479,False
56480,True
56481,True
56482,False
56483,False
56484,True
56485,False
56486,False
56487,False
56488,True
56489,True
56490,False
56491,False
56492,False
56493,True
56494,False
56495,False
56496,False
56497,False
56498,True
56499,False
56500,True
56501,False
56502,False
56503,True
56504,True
56505,False
56506,False
56507,True
56508,False
56509,False
56510,False
56511,False
56512,True
56513,False
56514,True
56515,False
56516,True
56517,False
56518,False
56519,True
56520,False
56521,False
56522,False
56523,False
56524,False
56525,False
56526,False
56527,True
56528,True
56529,False
56530,False
56531,True
56532,True
56533,False
56534,False
56535,False
56536,False
56537,False
56538,True
56539,True
56540,False
56541,True
56542,True
56543,False
56544,True
56545,False
56546,True
56547,False
56548,False
56549,False
56550,False
56551,False
56552,False
56553,False
56554,False
56555,False
56556,False
56557,False
56558,False
56559,False
56560,False
56561,False
56562,False
56563,False
56564,False
56565,False
56566,False
56567,True
56568,True
56569,False
56570,False
56571,True
56572,True
56573,True
56574,False
56575,False
56576,False
56577,False
56578,False
56579,False
56580,False
56581,False
56582,True
56583,True
56584,True
56585,False
56586,False
56587,False
56588,False
56589,True
56590,False
56591,False
56592,False
56593,False
56594,False
56595,False
56596,False
56597,True
56598,False
56599,False
56600,False
56601,False
56602,True
56603,False
56604,False
56605,False
56606,True
56607,False
56608,False
56609,False
56610,False
56611,True
56612,False
56613,False
56614,False
56615,True
56616,False
56617,True
56618,True
56619,True
56620,False
56621,False
56622,False
56623,False
56624,False
56625,True
56626,False
56627,False
56628,True
56629,False
56630,False
56631,True
56632,False
56633,False
56634,False
56635,False
56636,True
56637,True
56638,True
56639,True
56640,False
56641,True
56642,False
56643,False
56644,False
56645,False
56646,False
56647,False
56648,True
56649,False
56650,False
56651,False
56652,False
56653,True
56654,False
56655,False
56656,False
56657,False
56658,False
56659,False
56660,False
56661,True
56662,False
56663,False
56664,True
56665,True
56666,False
56667,True
56668,False
56669,False
56670,False
56671,False
56672,True
56673,False
56674,False
56675,False
56676,False
56677,False
56678,False
56679,True
56680,True
56681,False
56682,False
56683,False
56684,True
56685,True
56686,False
56687,False
56688,False
56689,False
56690,False
56691,False
56692,True
56693,True
56694,True
56695,False
56696,False
56697,True
56698,False
56699,False
56700,True
56701,False
56702,False
56703,False
56704,False
56705,False
56706,False
56707,False
56708,True
56709,False
56710,False
56711,True
56712,True
56713,False
56714,True
56715,False
56716,True
56717,True
56718,False
56719,False
56720,True
56721,False
56722,True
56723,False
56724,False
56725,False
56726,False
56727,True
56728,False
56729,False
56730,False
56731,True
56732,True
56733,False
56734,False
56735,False
56736,False
56737,False
56738,False
56739,False
56740,False
56741,False
56742,True
56743,False
56744,True
56745,True
56746,False
56747,False
56748,False
56749,True
56750,True
56751,True
56752,True
56753,False
56754,False
56755,True
56756,False
56757,False
56758,True
56759,False
56760,True
56761,False
56762,True
56763,False
56764,True
56765,False
56766,False
56767,False
56768,True
56769,False
56770,False
56771,True
56772,True
56773,False
56774,False
56775,True
56776,True
56777,True
56778,False
56779,False
56780,False
56781,True
56782,False
56783,False
56784,False
56785,False
56786,False
56787,False
56788,False
56789,False
56790,False
56791,False
56792,False
56793,False
56794,False
56795,False
56796,True
56797,True
56798,False
56799,False
56800,True
56801,False
56802,True
56803,True
56804,False
56805,True
56806,False
56807,False
56808,True
56809,True
56810,True
56811,False
56812,False
56813,True
56814,False
56815,False
56816,False
56817,True
56818,False
56819,False
56820,False
56821,False
56822,False
56823,False
56824,True
56825,False
56826,False
56827,False
56828,False
56829,False
56830,True
56831,False
56832,False
56833,False
56834,False
56835,False
56836,False
56837,True
56838,False
56839,False
56840,True
56841,False
56842,False
56843,True
56844,False
56845,False
56846,True
56847,False
56848,False
56849,False
56850,False
56851,True
56852,False
56853,False
56854,False
56855,False
56856,False
56857,False
56858,False
56859,False
56860,False
56861,False
56862,False
56863,False
56864,True
56865,False
56866,False
56867,True
56868,False
56869,True
56870,False
56871,False
56872,True
56873,False
56874,False
56875,True
56876,False
56877,False
56878,False
56879,True
56880,False
56881,True
56882,False
56883,True
56884,False
56885,False
56886,True
56887,False
56888,False
56889,False
56890,False
56891,False
56892,False
56893,True
56894,True
56895,True
56896,False
56897,False
56898,True
56899,False
56900,False
56901,False
56902,False
56903,True
56904,False
56905,False
56906,False
56907,False
56908,False
56909,False
56910,False
56911,True
56912,False
56913,False
56914,False
56915,False
56916,True
56917,True
56918,True
56919,False
56920,True
56921,False
56922,False
56923,False
56924,False
56925,True
56926,False
56927,False
56928,False
56929,False
56930,True
56931,False
56932,False
56933,True
56934,False
56935,False
56936,True
56937,False
56938,True
56939,False
56940,False
56941,True
56942,False
56943,False
56944,False
56945,True
56946,False
56947,True
56948,False
56949,False
56950,False
56951,False
56952,False
56953,True
56954,True
56955,True
56956,False
56957,False
56958,False
56959,False
56960,False
56961,False
56962,False
56963,True
56964,False
56965,False
56966,False
56967,False
56968,False
56969,False
56970,True
56971,False
56972,True
56973,False
56974,False
56975,True
56976,False
56977,False
56978,False
56979,False
56980,False
56981,True
56982,True
56983,False
56984,False
56985,False
56986,False
56987,False
56988,False
56989,False
56990,False
56991,False
56992,False
56993,False
56994,False
56995,True
56996,False
56997,True
56998,False
56999,False
57000,False
57001,False
57002,False
57003,False
57004,True
57005,True
57006,False
57007,False
57008,False
57009,True
57010,True
57011,True
57012,False
57013,False
57014,False
57015,True
57016,False
57017,False
57018,False
57019,False
57020,False
57021,True
57022,False
57023,True
57024,False
57025,True
57026,True
57027,False
57028,True
57029,True
57030,True
57031,True
57032,False
57033,False
57034,False
57035,False
57036,False
57037,False
57038,False
57039,True
57040,False
57041,True
57042,False
57043,True
57044,False
57045,False
57046,False
57047,False
57048,False
57049,False
57050,False
57051,False
57052,True
57053,False
57054,True
57055,False
57056,False
57057,True
57058,False
57059,True
57060,False
57061,False
57062,True
57063,False
57064,False
57065,False
57066,False
57067,False
57068,False
57069,False
57070,True
57071,True
57072,False
57073,False
57074,False
57075,False
57076,False
57077,True
57078,True
57079,True
57080,False
57081,True
57082,True
57083,True
57084,True
57085,False
57086,True
57087,False
57088,False
57089,False
57090,False
57091,True
57092,True
57093,True
57094,True
57095,False
57096,False
57097,False
57098,False
57099,False
57100,False
57101,True
57102,False
57103,False
57104,False
57105,False
57106,True
57107,False
57108,True
57109,False
57110,True
57111,False
57112,False
57113,True
57114,True
57115,False
57116,False
57117,False
57118,False
57119,True
57120,False
57121,False
57122,False
57123,True
57124,True
57125,False
57126,False
57127,True
57128,True
57129,True
57130,False
57131,True
57132,True
57133,False
57134,True
57135,False
57136,True
57137,False
57138,False
57139,False
57140,False
57141,False
57142,True
57143,True
57144,True
57145,False
57146,False
57147,True
57148,False
57149,True
57150,True
57151,False
57152,False
57153,True
57154,False
57155,False
57156,True
57157,False
57158,False
57159,False
57160,True
57161,False
57162,False
57163,True
57164,True
57165,False
57166,False
57167,False
57168,False
57169,True
57170,False
57171,False
57172,False
57173,False
57174,False
57175,False
57176,False
57177,False
57178,False
57179,False
57180,False
57181,False
57182,False
57183,True
57184,True
57185,False
57186,True
57187,False
57188,False
57189,True
57190,False
57191,False
57192,False
57193,False
57194,False
57195,False
57196,False
57197,False
57198,False
57199,True
57200,True
57201,True
57202,False
57203,True
57204,False
57205,False
57206,False
57207,False
57208,True
57209,True
57210,False
57211,True
57212,True
57213,False
57214,False
57215,False
57216,False
57217,False
57218,True
57219,False
57220,True
57221,False
57222,False
57223,True
57224,True
57225,False
57226,True
57227,True
57228,False
57229,False
57230,False
57231,False
57232,False
57233,False
57234,False
57235,True
57236,False
57237,True
57238,False
57239,False
57240,True
57241,False
57242,False
57243,False
57244,False
57245,False
57246,False
57247,False
57248,True
57249,False
57250,False
57251,False
57252,False
57253,True
57254,False
57255,False
57256,True
57257,False
57258,False
57259,True
57260,False
57261,False
57262,True
57263,False
57264,False
57265,True
57266,True
57267,False
57268,False
57269,False
57270,True
57271,False
57272,False
57273,False
57274,False
57275,False
57276,False
57277,True
57278,True
57279,False
57280,False
57281,False
57282,False
57283,False
57284,False
57285,False
57286,False
57287,False
57288,True
57289,True
57290,False
57291,False
57292,False
57293,False
57294,False
57295,True
57296,True
57297,False
57298,False
57299,False
57300,False
57301,False
57302,True
57303,False
57304,False
57305,False
57306,False
57307,False
57308,False
57309,False
57310,False
57311,False
57312,True
57313,False
57314,True
57315,False
57316,False
57317,False
57318,False
57319,False
57320,False
57321,False
57322,False
57323,False
57324,False
57325,False
57326,False
57327,False
57328,False
57329,False
57330,True
57331,False
57332,True
57333,False
57334,False
57335,True
57336,False
57337,False
57338,False
57339,True
57340,False
57341,True
57342,True
57343,True
57344,False
57345,True
57346,True
57347,False
57348,False
57349,False
57350,False
57351,False
57352,True
57353,False
57354,True
57355,False
57356,False
57357,True
57358,False
57359,False
57360,False
57361,False
57362,False
57363,True
57364,False
57365,False
57366,False
57367,True
57368,False
57369,False
57370,False
57371,True
57372,False
57373,False
57374,False
57375,False
57376,False
57377,False
57378,False
57379,False
57380,True
57381,True
57382,True
57383,True
57384,False
57385,False
57386,False
57387,False
57388,False
57389,False
57390,False
57391,False
57392,True
57393,True
57394,True
57395,True
57396,False
57397,False
57398,False
57399,True
57400,True
57401,False
57402,False
57403,False
57404,True
57405,False
57406,False
57407,False
57408,False
57409,True
57410,False
57411,False
57412,True
57413,False
57414,False
57415,False
57416,False
57417,True
57418,True
57419,False
57420,False
57421,False
57422,False
57423,True
57424,False
57425,False
57426,True
57427,True
57428,False
57429,True
57430,False
57431,False
57432,True
57433,True
57434,False
57435,True
57436,False
57437,True
57438,False
57439,False
57440,True
57441,False
57442,False
57443,True
57444,False
57445,True
57446,False
57447,False
57448,False
57449,False
57450,True
57451,True
57452,False
57453,False
57454,True
57455,True
57456,True
57457,False
57458,False
57459,False
57460,False
57461,True
57462,True
57463,False
57464,True
57465,False
57466,False
57467,True
57468,True
57469,False
57470,True
57471,True
57472,False
57473,False
57474,False
57475,False
57476,False
57477,False
57478,False
57479,False
57480,False
57481,False
57482,False
57483,False
57484,False
57485,False
57486,True
57487,False
57488,True
57489,False
57490,False
57491,False
57492,False
57493,False
57494,False
57495,True
57496,False
57497,False
57498,False
57499,False
57500,True
57501,False
57502,False
57503,False
57504,True
57505,False
57506,False
57507,False
57508,True
57509,False
57510,False
57511,True
57512,False
57513,True
57514,False
57515,False
57516,False
57517,True
57518,False
57519,False
57520,True
57521,False
57522,False
57523,False
57524,True
57525,False
57526,True
57527,False
57528,False
57529,False
57530,False
57531,True
57532,False
57533,False
57534,False
57535,True
57536,True
57537,True
57538,True
57539,False
57540,False
57541,False
57542,False
57543,False
57544,False
57545,False
57546,False
57547,False
57548,False
57549,False
57550,False
57551,False
57552,True
57553,True
57554,False
57555,True
57556,True
57557,False
57558,False
57559,True
57560,True
57561,False
57562,False
57563,False
57564,False
57565,False
57566,False
57567,False
57568,False
57569,False
57570,False
57571,False
57572,True
57573,True
57574,False
57575,False
57576,True
57577,True
57578,True
57579,False
57580,True
57581,True
57582,True
57583,True
57584,True
57585,False
57586,False
57587,True
57588,False
57589,True
57590,False
57591,False
57592,True
57593,True
57594,True
57595,False
57596,True
57597,True
57598,False
57599,False
57600,True
57601,True
57602,False
57603,False
57604,False
57605,False
57606,True
57607,False
57608,True
57609,True
57610,True
57611,True
57612,False
57613,True
57614,True
57615,False
57616,True
57617,False
57618,True
57619,False
57620,False
57621,False
57622,False
57623,False
57624,False
57625,False
57626,True
57627,False
57628,False
57629,False
57630,True
57631,True
57632,False
57633,False
57634,False
57635,False
57636,False
57637,False
57638,False
57639,False
57640,False
57641,True
57642,False
57643,True
57644,False
57645,False
57646,False
57647,False
57648,True
57649,False
57650,True
57651,True
57652,True
57653,True
57654,False
57655,False
57656,True
57657,True
57658,False
57659,True
57660,True
57661,False
57662,False
57663,False
57664,True
57665,False
57666,False
57667,False
57668,False
57669,False
57670,False
57671,False
57672,False
57673,True
57674,False
57675,False
57676,False
57677,True
57678,False
57679,False
57680,False
57681,False
57682,False
57683,False
57684,True
57685,False
57686,False
57687,False
57688,True
57689,False
57690,False
57691,False
57692,True
57693,False
57694,False
57695,False
57696,False
57697,False
57698,False
57699,True
57700,False
57701,False
57702,True
57703,True
57704,False
57705,True
57706,False
57707,False
57708,True
57709,False
57710,True
57711,True
57712,True
57713,False
57714,False
57715,True
57716,True
57717,True
57718,False
57719,False
57720,True
57721,False
57722,True
57723,True
57724,False
57725,False
57726,False
57727,False
57728,True
57729,False
57730,False
57731,True
57732,False
57733,False
57734,True
57735,True
57736,False
57737,False
57738,False
57739,False
57740,True
57741,False
57742,False
57743,False
57744,True
57745,False
57746,False
57747,False
57748,True
57749,True
57750,False
57751,False
57752,False
57753,False
57754,True
57755,True
57756,False
57757,False
57758,False
57759,True
57760,True
57761,True
57762,True
57763,False
57764,True
57765,False
57766,False
57767,False
57768,False
57769,False
57770,False
57771,False
57772,False
57773,False
57774,False
57775,False
57776,False
57777,False
57778,True
57779,False
57780,False
57781,False
57782,False
57783,False
57784,False
57785,False
57786,True
57787,True
57788,True
57789,False
57790,True
57791,True
57792,False
57793,True
57794,True
57795,False
57796,False
57797,False
57798,True
57799,True
57800,False
57801,False
57802,True
57803,False
57804,False
57805,False
57806,False
57807,False
57808,False
57809,True
57810,True
57811,False
57812,False
57813,False
57814,True
57815,True
57816,False
57817,False
57818,False
57819,False
57820,True
57821,True
57822,True
57823,True
57824,False
57825,False
57826,True
57827,True
57828,False
57829,True
57830,True
57831,True
57832,True
57833,False
57834,False
57835,False
57836,True
57837,False
57838,True
57839,True
57840,False
57841,False
57842,True
57843,False
57844,False
57845,False
57846,False
57847,False
57848,False
57849,True
57850,False
57851,False
57852,True
57853,True
57854,False
57855,False
57856,True
57857,True
57858,False
57859,False
57860,False
57861,True
57862,True
57863,False
57864,False
57865,False
57866,False
57867,False
57868,True
57869,False
57870,True
57871,False
57872,False
57873,False
57874,False
57875,True
57876,False
57877,False
57878,False
57879,True
57880,False
57881,False
57882,True
57883,False
57884,False
57885,False
57886,False
57887,True
57888,True
57889,True
57890,True
57891,True
57892,False
57893,False
57894,False
57895,True
57896,False
57897,False
57898,True
57899,False
57900,False
57901,False
57902,False
57903,False
57904,False
57905,True
57906,False
57907,True
57908,True
57909,False
57910,True
57911,False
57912,False
57913,True
57914,False
57915,True
57916,False
57917,False
57918,True
57919,False
57920,False
57921,False
57922,False
57923,False
57924,True
57925,False
57926,True
57927,True
57928,True
57929,True
57930,False
57931,True
57932,True
57933,True
57934,False
57935,False
57936,False
57937,False
57938,True
57939,False
57940,False
57941,False
57942,True
57943,False
57944,False
57945,False
57946,False
57947,False
57948,True
57949,True
57950,True
57951,False
57952,True
57953,True
57954,True
57955,False
57956,False
57957,False
57958,False
57959,False
57960,False
57961,False
57962,False
57963,True
57964,False
57965,False
57966,False
57967,False
57968,False
57969,True
57970,False
57971,False
57972,False
57973,False
57974,False
57975,False
57976,False
57977,True
57978,True
57979,True
57980,False
57981,True
57982,False
57983,False
57984,False
57985,False
57986,False
57987,False
57988,True
57989,True
57990,False
57991,True
57992,False
57993,True
57994,False
57995,False
57996,False
57997,False
57998,False
57999,True
58000,True
58001,False
58002,True
58003,False
58004,False
58005,False
58006,False
58007,False
58008,True
58009,True
58010,False
58011,True
58012,False
58013,False
58014,False
58015,False
58016,False
58017,False
58018,True
58019,False
58020,True
58021,True
58022,False
58023,False
58024,True
58025,False
58026,False
58027,False
58028,False
58029,False
58030,False
58031,False
58032,False
58033,True
58034,False
58035,True
58036,False
58037,False
58038,False
58039,True
58040,False
58041,True
58042,False
58043,True
58044,False
58045,False
58046,True
58047,True
58048,False
58049,True
58050,False
58051,True
58052,False
58053,False
58054,False
58055,True
58056,True
58057,True
58058,False
58059,False
58060,False
58061,True
58062,False
58063,False
58064,False
58065,False
58066,False
58067,True
58068,True
58069,False
58070,True
58071,False
58072,True
58073,False
58074,False
58075,False
58076,False
58077,True
58078,True
58079,False
58080,False
58081,True
58082,False
58083,False
58084,False
58085,False
58086,False
58087,False
58088,False
58089,False
58090,True
58091,True
58092,False
58093,True
58094,False
58095,True
58096,True
58097,True
58098,False
58099,False
58100,False
58101,False
58102,False
58103,False
58104,False
58105,True
58106,False
58107,False
58108,False
58109,False
58110,False
58111,False
58112,True
58113,True
58114,False
58115,True
58116,False
58117,True
58118,False
58119,False
58120,False
58121,False
58122,True
58123,False
58124,False
58125,False
58126,True
58127,True
58128,False
58129,False
58130,False
58131,True
58132,False
58133,False
58134,True
58135,False
58136,False
58137,True
58138,False
58139,False
58140,False
58141,False
58142,False
58143,True
58144,False
58145,False
58146,True
58147,False
58148,True
58149,False
58150,False
58151,False
58152,False
58153,False
58154,False
58155,True
58156,False
58157,False
58158,False
58159,False
58160,False
58161,False
58162,True
58163,False
58164,True
58165,True
58166,False
58167,False
58168,True
58169,True
58170,False
58171,False
58172,True
58173,True
58174,False
58175,False
58176,False
58177,False
58178,True
58179,True
58180,False
58181,False
58182,True
58183,False
58184,False
58185,False
58186,True
58187,False
58188,False
58189,False
58190,False
58191,False
58192,False
58193,True
58194,True
58195,True
58196,False
58197,False
58198,True
58199,False
58200,False
58201,True
58202,False
58203,False
58204,True
58205,False
58206,False
58207,False
58208,True
58209,False
58210,True
58211,True
58212,False
58213,True
58214,False
58215,True
58216,False
58217,False
58218,False
58219,True
58220,False
58221,True
58222,False
58223,False
58224,False
58225,True
58226,False
58227,False
58228,False
58229,False
58230,False
58231,False
58232,False
58233,False
58234,False
58235,False
58236,False
58237,False
58238,True
58239,False
58240,True
58241,False
58242,False
58243,False
58244,False
58245,True
58246,False
58247,True
58248,False
58249,True
58250,False
58251,False
58252,False
58253,False
58254,False
58255,True
58256,False
58257,True
58258,True
58259,False
58260,False
58261,False
58262,False
58263,False
58264,False
58265,True
58266,True
58267,False
58268,False
58269,True
58270,False
58271,False
58272,False
58273,True
58274,False
58275,False
58276,False
58277,False
58278,True
58279,False
58280,False
58281,False
58282,False
58283,False
58284,False
58285,True
58286,True
58287,False
58288,False
58289,False
58290,True
58291,False
58292,True
58293,True
58294,False
58295,False
58296,False
58297,True
58298,True
58299,True
58300,True
58301,False
58302,False
58303,False
58304,False
58305,False
58306,False
58307,False
58308,False
58309,False
58310,False
58311,False
58312,True
58313,True
58314,False
58315,False
58316,False
58317,False
58318,False
58319,True
58320,False
58321,True
58322,False
58323,True
58324,False
58325,False
58326,True
58327,False
58328,False
58329,True
58330,False
58331,True
58332,False
58333,True
58334,False
58335,True
58336,False
58337,True
58338,False
58339,False
58340,False
58341,False
58342,False
58343,False
58344,False
58345,False
58346,False
58347,True
58348,False
58349,True
58350,False
58351,True
58352,False
58353,True
58354,False
58355,True
58356,True
58357,False
58358,True
58359,False
58360,False
58361,True
58362,False
58363,False
58364,False
58365,False
58366,True
58367,False
58368,False
58369,False
58370,False
58371,False
58372,True
58373,False
58374,True
58375,True
58376,False
58377,False
58378,False
58379,False
58380,True
58381,True
58382,True
58383,False
58384,False
58385,False
58386,False
58387,False
58388,False
58389,False
58390,False
58391,False
58392,False
58393,True
58394,False
58395,False
58396,True
58397,True
58398,False
58399,True
58400,True
58401,True
58402,False
58403,True
58404,True
58405,False
58406,True
58407,True
58408,False
58409,False
58410,False
58411,False
58412,False
58413,True
58414,False
58415,False
58416,True
58417,False
58418,False
58419,False
58420,False
58421,False
58422,False
58423,False
58424,False
58425,False
58426,False
58427,False
58428,False
58429,True
58430,False
58431,False
58432,True
58433,False
58434,False
58435,False
58436,True
58437,False
58438,True
58439,True
58440,True
58441,True
58442,True
58443,True
58444,False
58445,False
58446,False
58447,True
58448,False
58449,False
58450,False
58451,True
58452,False
58453,False
58454,False
58455,False
58456,True
58457,True
58458,False
58459,False
58460,False
58461,True
58462,True
58463,False
58464,True
58465,True
58466,False
58467,False
58468,True
58469,False
58470,True
58471,False
58472,True
58473,False
58474,True
58475,False
58476,False
58477,True
58478,False
58479,False
58480,False
58481,False
58482,False
58483,True
58484,False
58485,True
58486,False
58487,False
58488,False
58489,True
58490,False
58491,False
58492,False
58493,True
58494,False
58495,False
58496,True
58497,True
58498,False
58499,False
58500,False
58501,False
58502,False
58503,False
58504,False
58505,False
58506,False
58507,False
58508,False
58509,False
58510,True
58511,True
58512,False
58513,True
58514,False
58515,False
58516,False
58517,False
58518,True
58519,False
58520,False
58521,False
58522,True
58523,False
58524,False
58525,True
58526,False
58527,True
58528,False
58529,False
58530,True
58531,False
58532,True
58533,False
58534,True
58535,True
58536,False
58537,False
58538,True
58539,True
58540,False
58541,True
58542,False
58543,True
58544,False
58545,False
58546,True
58547,False
58548,True
58549,True
58550,True
58551,False
58552,False
58553,False
58554,False
58555,False
58556,True
58557,False
58558,False
58559,False
58560,False
58561,False
58562,False
58563,True
58564,False
58565,False
58566,True
58567,False
58568,True
58569,False
58570,False
58571,False
58572,False
58573,False
58574,False
58575,False
58576,True
58577,False
58578,False
58579,True
58580,False
58581,True
58582,False
58583,False
58584,True
58585,False
58586,True
58587,True
58588,False
58589,False
58590,False
58591,True
58592,True
58593,False
58594,True
58595,False
58596,False
58597,True
58598,True
58599,True
58600,True
58601,True
58602,False
58603,False
58604,True
58605,False
58606,True
58607,False
58608,False
58609,True
58610,True
58611,False
58612,True
58613,False
58614,True
58615,False
58616,False
58617,False
58618,True
58619,True
58620,False
58621,True
58622,False
58623,False
58624,False
58625,False
58626,True
58627,False
58628,False
58629,True
58630,True
58631,False
58632,False
58633,False
58634,False
58635,True
58636,False
58637,False
58638,False
58639,False
58640,True
58641,False
58642,True
58643,False
58644,False
58645,True
58646,False
58647,False
58648,True
58649,False
58650,False
58651,False
58652,True
58653,False
58654,True
58655,False
58656,False
58657,True
58658,True
58659,True
58660,False
58661,True
58662,False
58663,True
58664,False
58665,False
58666,True
58667,False
58668,False
